timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1538058187492,145,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-4,text,false,,2531,0,17,89,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,145
1538058187502,137,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-6,text,false,,2531,0,17,89,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,137
1538058187508,142,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-1,text,false,,2531,0,17,89,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,142
1538058187508,144,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-2,text,false,,2531,0,17,90,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,144
1538058187508,149,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-3,text,false,,2531,0,17,90,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,149
1538058187578,159,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-12,text,false,,2531,0,17,90,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,159
1538058187586,157,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-17,text,false,,2531,0,16,89,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,157
1538058187605,139,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-9,text,false,,2531,0,15,88,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,139
1538058187601,143,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-11,text,false,,2531,0,15,88,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,143
1538058187600,144,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-10,text,false,,2531,0,15,88,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,144
1538058187596,148,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-16,text,false,,2531,0,13,86,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,148
1538058187580,165,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-14,text,false,,2531,0,11,84,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,165
1538058187586,159,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-13,text,false,,2531,0,10,83,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,159
1538058187586,158,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-15,text,false,,2531,0,10,83,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,158
1538058187626,142,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-5,text,false,,2531,0,8,81,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,142
1538058187639,131,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-6,text,false,,2531,0,7,80,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,131
1538058187637,133,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-4,text,false,,2531,0,6,79,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,133
1538058187633,137,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-8,text,false,,2531,0,5,78,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,137
1538058187631,139,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-7,text,false,,2531,0,4,77,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,139
1538058187653,132,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-2,text,false,,2531,0,3,76,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,132
1538058187650,135,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-1,text,false,,2531,0,2,75,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,135
1538058187657,129,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-3,text,false,,2531,0,1,74,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,128
